fecha,hora,temperatura,velocidad,presion,unidades_producidas,numero_fallos,ventas
2025-05-05,06:41:30,67.69,1622.92,32.94,1,0,2085.2
2025-05-05,06:42:00,67.83,1560.31,29.96,0,0,0.0
2025-05-05,06:42:30,68.45,1414.95,31.41,1,0,1916.98
2025-05-05,06:43:00,71.11,1748.52,32.95,0,0,0.0
2025-05-05,06:43:30,67.61,1526.48,29.61,4,0,8418.76
2025-05-05,06:44:00,76.28,1627.54,30.44,0,0,0.0
2025-05-05,06:44:30,65.53,1484.83,32.58,0,0,0.0
2025-05-05,06:45:00,69.07,1553.34,29.73,4,0,8098.92
2025-05-05,06:45:30,67.8,1583.95,27.36,1,0,2076.14
2025-05-05,06:46:00,77.23,1621.82,34.29,0,0,0.0
2025-05-05,06:46:30,70.98,1605.74,29.06,0,0,0.0
2025-05-05,06:47:00,75.16,1587.22,30.32,1,0,1884.45
2025-05-05,06:47:30,62.57,1468.49,32.31,1,0,1742.99
2025-05-05,06:48:00,71.34,1442.83,28.78,0,0,0.0
2025-05-05,06:48:30,74.45,1533.26,27.98,1,0,1999.63
2025-05-05,06:49:00,70.41,1593.31,30.51,1,0,2159.77
2025-05-05,06:49:30,75.33,1477.73,26.41,1,0,2085.73
2025-05-05,06:50:00,67.41,1606.52,29.42,3,0,5893.74
2025-05-05,06:50:30,77.05,1645.26,30.49,0,0,0.0
2025-05-05,06:51:00,81.49,1408.37,29.46,0,0,0.0
2025-05-05,06:51:30,68.19,1416.31,26.91,0,0,0.0
2025-05-05,06:52:00,67.77,1485.96,33.19,2,0,4064.54
2025-05-05,06:52:30,77.27,1530.76,30.21,0,0,0.0
2025-05-05,06:53:00,77.9,1447.54,32.86,0,0,0.0
2025-05-05,06:53:30,67.39,1635.22,29.48,4,0,7601.16
2025-05-05,06:54:00,67.9,1542.41,28.24,0,0,0.0
2025-05-05,06:54:30,68.59,1503.94,30.54,0,0,0.0
2025-05-05,06:55:00,63.28,1356.41,29.57,0,0,0.0
2025-05-05,06:55:30,65.41,1368.42,27.64,3,0,5598.99
2025-05-05,06:56:00,64.98,1528.1,32.94,0,0,0.0
2025-05-05,06:56:30,66.16,1286.74,28.76,0,0,0.0
2025-05-05,06:57:00,69.83,1601.26,26.32,2,0,3966.84
2025-05-05,06:57:30,71.17,1484.18,32.66,2,0,3928.06
2025-05-05,06:58:00,77.75,1824.31,28.99,1,0,2152.06
2025-05-05,06:58:30,65.01,1730.79,28.78,3,1,6378.539999999999
2025-05-05,06:59:00,74.92,1481.86,26.47,1,0,1876.26
2025-05-05,06:59:30,68.93,1489.37,33.48,0,0,0.0
2025-05-05,07:00:00,69.75,1599.56,27.42,2,0,4170.0
2025-05-05,07:00:30,73.37,1670.32,30.12,0,0,0.0
2025-05-05,07:01:00,64.39,1336.2,31.83,0,0,0.0
2025-05-05,07:01:30,71.91,1321.36,30.84,1,0,1886.24
2025-05-05,07:02:00,70.83,1437.8,29.88,0,0,0.0
2025-05-05,07:02:30,72.46,1558.27,26.6,1,0,1948.32
2025-05-05,07:03:00,71.45,1549.69,28.38,2,0,4055.4
2025-05-05,07:03:30,82.28,1606.98,30.38,2,0,4340.74
2025-05-05,07:04:00,66.81,1380.03,28.43,1,0,1931.31
2025-05-05,07:04:30,67.35,1268.39,30.41,2,0,3794.8
2025-05-05,07:05:00,66.88,1585.8,31.36,0,0,0.0
2025-05-05,07:05:30,67.22,1417.18,31.93,0,0,0.0
2025-05-05,07:06:00,66.81,1298.15,27.55,0,0,0.0
2025-05-05,07:06:30,75.95,1514.51,34.39,1,0,2145.36
2025-05-05,07:07:00,77.1,1579.32,31.53,0,0,0.0
2025-05-05,07:07:30,67.15,1487.79,30.0,1,0,1926.57
2025-05-05,07:08:00,65.84,1454.22,32.18,2,0,3679.96
2025-05-05,07:08:30,72.36,1484.06,34.73,2,0,4141.3
2025-05-05,07:09:00,67.24,1462.94,27.12,0,0,0.0
2025-05-05,07:09:30,73.16,1365.2,29.55,2,0,4034.14
2025-05-05,07:10:00,71.01,1428.53,25.24,0,0,0.0
2025-05-05,07:10:30,62.42,1552.13,30.39,1,0,1968.09
2025-05-05,07:11:00,77.74,1532.17,30.73,2,0,3902.68
2025-05-05,07:11:30,78.98,1516.81,29.92,2,0,3979.88
2025-05-05,07:12:00,66.94,1400.49,28.69,0,0,0.0
2025-05-05,07:12:30,68.06,1481.85,25.9,2,0,3693.16
2025-05-05,07:13:00,71.43,1282.29,30.75,1,0,2272.85
2025-05-05,07:13:30,71.67,1517.85,32.91,2,0,3727.32
2025-05-05,07:14:00,73.29,1642.89,28.82,1,0,2018.15
2025-05-05,07:14:30,80.05,1352.59,30.88,1,0,1822.8
2025-05-05,07:15:00,69.12,1441.41,26.86,0,0,0.0
2025-05-05,07:15:30,66.01,1532.91,30.91,0,0,0.0
2025-05-05,07:16:00,63.1,1625.28,29.21,0,0,0.0
2025-05-05,07:16:30,66.35,1455.18,28.48,1,0,2126.15
2025-05-05,07:17:00,69.83,1430.77,28.48,0,0,0.0
2025-05-05,07:17:30,78.97,1303.11,29.21,0,0,0.0
2025-05-05,07:18:00,67.41,1510.34,30.76,0,0,0.0
2025-05-05,07:18:30,71.12,1704.21,27.38,2,0,4299.8
2025-05-05,07:19:00,69.92,1527.74,29.21,1,0,2092.89
2025-05-05,07:19:30,75.94,1497.77,29.92,5,0,9376.849999999999
2025-05-05,07:20:00,82.63,1532.21,27.8,1,0,2003.8
2025-05-05,07:20:30,67.35,1498.89,33.59,0,0,0.0
2025-05-05,07:21:00,67.55,1418.7,28.29,0,0,0.0
2025-05-05,07:21:30,75.22,1582.33,28.66,1,0,2077.19
2025-05-05,07:22:00,73.41,1522.58,28.04,0,0,0.0
2025-05-05,07:22:30,79.23,1501.76,33.6,1,0,1980.95
2025-05-05,07:23:00,72.92,1402.46,31.11,3,0,5915.7300000000005
2025-05-05,07:23:30,68.2,1630.35,28.13,1,0,2149.9
2025-05-05,07:24:00,72.95,1566.47,32.21,0,0,0.0
2025-05-05,07:24:30,75.54,1444.71,30.4,1,0,2007.24
2025-05-05,07:25:00,74.1,1600.18,30.51,0,0,0.0
2025-05-05,07:25:30,72.54,1450.24,29.31,1,0,2034.4
2025-05-05,07:26:00,75.33,1421.8,28.5,1,0,2069.81
2025-05-05,07:26:30,75.85,1424.03,30.68,0,0,0.0
2025-05-05,07:27:00,76.91,1322.89,28.91,0,0,0.0
2025-05-05,07:27:30,73.24,1547.15,33.63,0,0,0.0
2025-05-05,07:28:00,69.16,1316.89,27.46,2,0,3955.82
2025-05-05,07:28:30,70.73,1377.16,33.07,1,0,1909.26
2025-05-05,07:29:00,76.03,1292.44,29.78,0,0,0.0
2025-05-05,07:29:30,65.92,1491.39,30.6,0,0,0.0
2025-05-05,07:30:00,71.84,1484.97,31.67,1,0,1955.36
2025-05-05,07:30:30,68.03,1467.33,28.74,2,0,4193.12
2025-05-05,07:31:00,70.14,1395.74,31.73,2,0,3838.74
2025-05-05,07:31:30,76.39,1382.78,24.58,0,0,0.0
2025-05-05,07:32:00,70.96,1546.44,28.56,2,0,4000.34
2025-05-05,07:32:30,70.23,1444.94,28.15,1,0,2035.2
2025-05-05,07:33:00,63.2,1531.64,27.49,1,0,2000.72
2025-05-05,07:33:30,73.73,1411.48,29.57,2,0,4128.32
2025-05-05,07:34:00,73.23,1518.11,30.77,2,0,3486.48
2025-05-05,07:34:30,80.82,1630.33,31.41,0,0,0.0
2025-05-05,07:35:00,68.46,1558.62,30.48,2,0,4083.42
2025-05-05,07:35:30,71.1,1458.76,28.67,2,0,3591.3
2025-05-05,07:36:00,71.25,1525.72,30.74,0,0,0.0
2025-05-05,07:36:30,77.89,1475.93,30.25,0,0,0.0
2025-05-05,07:37:00,69.52,1500.79,31.87,2,0,3834.38
2025-05-05,07:37:30,71.4,1467.44,31.55,3,0,5792.5199999999995
2025-05-05,07:38:00,73.04,1483.57,30.06,1,0,2027.16
2025-05-05,07:38:30,70.93,1521.21,28.21,0,0,0.0
2025-05-05,07:39:00,67.77,1400.66,28.69,1,0,1904.16
2025-05-05,07:39:30,70.97,1398.41,28.9,2,0,3884.98
2025-05-05,07:40:00,75.37,1361.15,29.37,0,0,0.0
2025-05-05,07:40:30,64.87,1339.97,30.54,1,0,1757.86
2025-05-05,07:41:00,70.66,1378.27,31.43,0,0,0.0
2025-05-05,07:41:30,66.5,1515.95,29.9,1,0,2093.47
2025-05-05,07:42:00,75.98,1410.72,30.03,0,0,0.0
2025-05-05,07:42:30,62.38,1551.36,30.29,0,0,0.0
2025-05-05,07:43:00,67.21,1503.47,28.97,0,0,0.0
2025-05-05,07:43:30,71.89,1303.15,28.15,2,0,4004.32
2025-05-05,07:44:00,77.83,1565.5,26.49,1,0,2082.93
2025-05-05,07:44:30,69.67,1581.08,28.61,1,0,2015.49
2025-05-05,07:45:00,67.22,1400.61,30.95,2,0,4057.86
2025-05-05,07:45:30,79.41,1542.02,28.59,1,0,2114.18
2025-05-05,07:46:00,62.76,1414.35,29.52,1,0,1926.09
2025-05-05,07:46:30,59.01,1509.77,30.93,0,0,0.0
2025-05-05,07:47:00,72.2,1373.55,31.04,0,0,0.0
2025-05-05,07:47:30,67.49,1320.69,27.84,1,0,1980.32
2025-05-05,07:48:00,64.89,1461.72,31.99,0,0,0.0
2025-05-05,07:48:30,73.54,1487.63,32.25,2,0,3866.12
2025-05-05,07:49:00,71.22,1460.23,27.74,0,0,0.0
2025-05-05,07:49:30,67.18,1381.6,28.35,0,0,0.0
2025-05-05,07:50:00,63.6,1460.01,32.38,2,0,3820.82
2025-05-05,07:50:30,74.36,1526.93,29.71,0,0,0.0
2025-05-05,07:51:00,73.25,1495.51,25.56,1,0,1926.39
2025-05-05,07:51:30,69.5,1518.25,27.2,2,1,3575.32
2025-05-05,07:52:00,79.23,1432.99,29.5,1,0,2030.66
2025-05-05,07:52:30,64.65,1617.17,27.67,1,0,2014.85
2025-05-05,07:53:00,62.37,1382.38,29.17,1,0,2051.78
2025-05-05,07:53:30,66.54,1548.76,30.06,0,0,0.0
2025-05-05,07:54:00,69.77,1618.19,32.92,2,0,3844.1
2025-05-05,07:54:30,71.22,1548.09,29.42,0,0,0.0
2025-05-05,07:55:00,68.79,1479.75,32.15,0,0,0.0
2025-05-05,07:55:30,71.76,1447.17,32.86,2,0,4002.24
2025-05-05,07:56:00,63.74,1603.61,32.87,2,0,4084.92
2025-05-05,07:56:30,77.22,1357.7,30.57,0,0,0.0
2025-05-05,07:57:00,69.59,1402.99,26.07,2,0,3691.28
2025-05-05,07:57:30,75.59,1460.24,30.92,1,0,2096.74
2025-05-05,07:58:00,71.71,1623.77,32.1,0,0,0.0
2025-05-05,07:58:30,72.28,1537.98,29.84,2,1,4142.16
2025-05-05,07:59:00,72.85,1403.2,33.49,1,0,1981.81
2025-05-05,07:59:30,72.24,1468.97,31.72,0,0,0.0
2025-05-05,08:00:00,73.21,1438.57,31.14,2,0,4178.76
2025-05-05,08:00:30,76.65,1429.02,32.17,1,0,2162.02
2025-05-05,08:01:00,70.98,1597.89,30.67,0,0,0.0
2025-05-05,08:01:30,73.55,1362.83,25.01,0,0,0.0
2025-05-05,08:02:00,69.55,1660.88,29.0,0,0,0.0
2025-05-05,08:02:30,77.2,1582.82,32.39,3,0,6046.71
2025-05-05,08:03:00,66.62,1609.09,28.38,0,0,0.0
2025-05-05,08:03:30,79.0,1453.71,29.55,1,0,2070.9
2025-05-05,08:04:00,69.8,1485.01,27.91,0,0,0.0
2025-05-05,08:04:30,62.85,1356.68,33.57,3,0,5971.4400000000005
2025-05-05,08:05:00,70.64,1447.53,33.36,1,0,2210.1
2025-05-05,08:05:30,66.59,1549.37,28.23,0,0,0.0
2025-05-05,08:06:00,74.2,1629.61,30.29,3,0,6125.79
2025-05-05,08:06:30,66.74,1389.28,28.64,3,0,5760.450000000001
2025-05-05,08:07:00,67.77,1463.45,31.23,2,0,3618.56
2025-05-05,08:07:30,60.55,1484.87,31.02,2,0,3959.64
2025-05-05,08:08:00,67.74,1360.42,31.62,1,0,1854.28
2025-05-05,08:08:30,57.88,1559.13,30.66,2,0,3967.72
2025-05-05,08:09:00,62.08,1427.6,35.87,2,0,4006.96
2025-05-05,08:09:30,73.8,1480.46,27.94,0,0,0.0
2025-05-05,08:10:00,73.93,1454.81,26.58,1,0,1849.24
2025-05-05,08:10:30,72.13,1421.07,29.21,2,0,4181.68
2025-05-05,08:11:00,65.17,1499.3,26.86,2,0,4019.62
2025-05-05,08:11:30,69.76,1478.44,27.02,2,0,4205.76
2025-05-05,08:12:00,69.98,1462.81,28.0,0,0,0.0
2025-05-05,08:12:30,64.21,1427.15,28.16,0,0,0.0
2025-05-05,08:13:00,77.52,1531.95,28.09,0,0,0.0
2025-05-05,08:13:30,74.39,1665.36,31.04,0,0,0.0
2025-05-05,08:14:00,68.9,1513.99,28.99,1,0,2047.78
2025-05-05,08:14:30,70.13,1599.61,29.64,1,0,2147.69
2025-05-05,08:15:00,71.04,1360.98,31.79,0,0,0.0
2025-05-05,08:15:30,59.79,1515.78,28.47,1,0,2062.91
2025-05-05,08:16:00,68.76,1390.26,29.47,1,0,1847.66
2025-05-05,08:16:30,66.59,1352.31,30.73,2,0,4036.06
2025-05-05,08:17:00,64.99,1426.06,26.12,0,0,0.0
2025-05-05,08:17:30,68.59,1619.19,25.23,1,0,1855.19
2025-05-05,08:18:00,78.99,1595.0,30.69,2,0,3959.22
2025-05-05,08:18:30,73.2,1524.3,30.98,1,0,2071.59
2025-05-05,08:19:00,67.14,1346.73,34.13,0,0,0.0
2025-05-05,08:19:30,72.86,1480.37,30.32,1,0,2133.55
2025-05-05,08:20:00,77.0,1530.17,31.64,0,0,0.0
2025-05-05,08:20:30,74.62,1517.55,29.61,0,0,0.0
2025-05-05,08:21:00,70.3,1315.62,30.59,1,0,1958.73
2025-05-05,08:21:30,66.77,1410.97,33.33,1,0,1827.73
2025-05-05,08:22:00,73.49,1493.59,25.75,3,0,6160.23
2025-05-05,08:22:30,71.97,1553.63,30.83,2,0,3983.48
2025-05-05,08:23:00,74.48,1280.39,34.27,0,0,0.0
2025-05-05,08:23:30,73.18,1483.79,30.56,0,0,0.0
2025-05-05,08:24:00,75.25,1514.3,33.3,1,0,2076.21
2025-05-05,08:24:30,67.32,1584.96,28.74,1,0,2192.12
2025-05-05,08:25:00,76.59,1569.29,29.94,1,0,2015.39
2025-05-05,08:25:30,70.99,1558.26,30.07,2,0,3861.76
2025-05-05,08:26:00,80.38,1420.01,25.56,1,0,1981.16
2025-05-05,08:26:30,66.55,1309.2,27.66,2,0,4083.14
2025-05-05,08:27:00,78.68,1460.69,27.81,0,0,0.0
2025-05-05,08:27:30,70.99,1600.16,31.64,1,0,1853.3
2025-05-05,08:28:00,66.74,1639.35,31.74,2,0,4001.7
2025-05-05,08:28:30,67.58,1571.05,30.65,0,0,0.0
2025-05-05,08:29:00,68.4,1542.93,31.65,1,0,1975.98
2025-05-05,08:29:30,72.12,1537.96,29.67,1,0,2093.1
2025-05-05,08:30:00,72.61,1444.39,32.4,0,0,0.0
2025-05-05,08:30:30,67.13,1486.99,30.02,3,0,6286.77
2025-05-05,08:31:00,69.88,1666.91,30.12,0,0,0.0
2025-05-05,08:31:30,80.71,1405.74,29.47,1,0,1919.46
2025-05-05,08:32:00,78.64,1661.48,31.37,1,0,2002.03
2025-05-05,08:32:30,72.18,1467.8,29.16,3,0,5540.34
2025-05-05,08:33:00,70.19,1632.54,31.95,2,0,3946.06
2025-05-05,08:33:30,70.6,1359.32,27.74,3,0,6075.87
2025-05-05,08:34:00,73.07,1558.59,27.8,0,0,0.0
2025-05-05,08:34:30,64.89,1426.32,31.37,0,0,0.0
2025-05-05,08:35:00,68.71,1358.47,29.82,0,0,0.0
2025-05-05,08:35:30,61.66,1521.85,29.09,0,0,0.0
2025-05-05,08:36:00,72.0,1600.95,31.78,0,0,0.0
2025-05-05,08:36:30,73.24,1415.51,28.79,0,0,0.0
2025-05-05,08:37:00,67.58,1350.1,29.6,0,0,0.0
2025-05-05,08:37:30,77.87,1490.82,32.8,1,0,1992.09
2025-05-05,08:38:00,63.87,1491.26,33.08,0,0,0.0
2025-05-05,08:38:30,62.68,1554.83,33.14,1,0,2096.37
2025-05-05,08:39:00,71.12,1594.96,29.44,1,0,1852.19
2025-05-05,08:39:30,75.24,1494.06,32.46,1,0,2031.05
2025-05-05,08:40:00,78.42,1685.55,28.1,3,0,6044.01
2025-05-05,08:40:30,67.71,1522.42,28.19,1,0,2033.0
2025-05-05,08:41:00,75.39,1465.36,25.3,2,0,3849.18
2025-05-05,08:41:30,69.81,1338.84,33.35,3,0,5664.93
2025-05-05,08:42:00,69.14,1473.73,28.27,0,0,0.0
2025-05-05,08:42:30,74.42,1466.36,29.75,1,0,1990.22
2025-05-05,08:43:00,73.26,1596.03,28.18,0,0,0.0
2025-05-05,08:43:30,62.12,1546.25,31.39,1,0,2181.73
2025-05-05,08:44:00,77.38,1382.06,29.25,1,0,2139.66
2025-05-05,08:44:30,76.9,1517.23,27.39,0,0,0.0
2025-05-05,08:45:00,66.87,1567.15,30.88,1,0,1899.57
2025-05-05,08:45:30,71.98,1652.8,27.13,1,0,1959.11
2025-05-05,08:46:00,72.47,1588.75,28.33,2,0,4041.98
2025-05-05,08:46:30,71.3,1576.08,25.79,1,0,1936.76
2025-05-05,08:47:00,67.25,1506.01,27.15,0,0,0.0
2025-05-05,08:47:30,66.64,1538.83,30.36,2,0,4144.1
2025-05-05,08:48:00,69.87,1624.95,26.07,4,0,8214.52
2025-05-05,08:48:30,75.86,1366.72,27.04,0,0,0.0
2025-05-05,08:49:00,72.72,1465.06,30.0,1,0,1909.54
2025-05-05,08:49:30,68.15,1422.74,28.91,0,0,0.0
2025-05-05,08:50:00,73.86,1537.92,33.98,0,0,0.0
2025-05-05,08:50:30,55.76,1623.02,33.67,0,0,0.0
2025-05-05,08:51:00,75.74,1440.3,28.26,2,0,4106.42
2025-05-05,08:51:30,61.3,1260.97,31.11,0,0,0.0
2025-05-05,08:52:00,68.19,1458.78,31.5,0,0,0.0
2025-05-05,08:52:30,64.4,1591.35,28.81,0,0,0.0
2025-05-05,08:53:00,63.53,1553.76,27.01,0,0,0.0
2025-05-05,08:53:30,75.8,1542.82,29.98,2,0,4027.28
2025-05-05,08:54:00,67.66,1472.0,29.65,0,0,0.0
2025-05-05,08:54:30,71.73,1372.1,29.13,0,0,0.0
2025-05-05,08:55:00,69.77,1551.53,30.88,1,0,1992.12
2025-05-05,08:55:30,72.39,1416.57,28.5,0,0,0.0
2025-05-05,08:56:00,70.38,1718.41,27.7,0,0,0.0
2025-05-05,08:56:30,63.59,1557.05,30.22,2,0,4135.22
2025-05-05,08:57:00,74.98,1441.94,30.77,1,0,1978.45
2025-05-05,08:57:30,67.53,1438.86,27.65,1,0,2056.3
2025-05-05,08:58:00,62.22,1490.71,31.86,0,0,0.0
2025-05-05,08:58:30,67.86,1476.05,26.46,1,0,2182.34
2025-05-05,08:59:00,77.5,1611.68,28.84,1,0,2008.07
2025-05-05,08:59:30,74.25,1518.64,29.48,1,0,2234.07
2025-05-05,09:00:00,68.26,1426.84,28.73,2,0,4070.4
2025-05-05,09:00:30,68.25,1689.04,28.87,1,0,1978.63
2025-05-05,09:01:00,68.39,1504.93,33.74,0,0,0.0
2025-05-05,09:01:30,80.38,1576.88,28.3,1,0,1855.71
2025-05-05,09:02:00,71.91,1439.18,34.88,0,0,0.0
2025-05-05,09:02:30,72.15,1536.31,30.87,0,0,0.0
2025-05-05,09:03:00,75.15,1531.11,30.18,2,0,4078.96
2025-05-05,09:03:30,71.19,1311.04,30.95,1,0,1947.38
2025-05-05,09:04:00,68.7,1701.53,35.06,1,0,2018.69
2025-05-05,09:04:30,69.02,1629.06,28.01,3,0,6384.599999999999
2025-05-05,09:05:00,69.64,1460.28,27.76,1,0,1991.22
2025-05-05,09:05:30,69.81,1389.77,28.49,1,0,2207.92
2025-05-05,09:06:00,73.64,1534.76,30.06,1,0,1882.42
2025-05-05,09:06:30,70.26,1508.67,26.55,0,0,0.0
2025-05-05,09:07:00,73.66,1535.57,30.04,3,0,5838.21
2025-05-05,09:07:30,69.6,1519.16,33.39,1,0,2093.65
2025-05-05,09:08:00,70.39,1550.62,30.3,0,0,0.0
2025-05-05,09:08:30,60.01,1644.73,29.41,0,0,0.0
2025-05-05,09:09:00,74.58,1556.81,28.76,0,0,0.0
2025-05-05,09:09:30,71.73,1395.03,31.8,0,0,0.0
2025-05-05,09:10:00,74.99,1636.26,28.35,0,0,0.0
2025-05-05,09:10:30,55.52,1664.06,33.69,0,0,0.0
2025-05-05,09:11:00,80.44,1815.21,33.87,0,0,0.0
2025-05-05,09:11:30,69.3,1387.65,30.51,1,0,2167.3
2025-05-05,09:12:00,75.54,1524.29,29.98,1,0,1937.89
2025-05-05,09:12:30,64.8,1291.79,32.06,1,0,1905.7
2025-05-05,09:13:00,73.06,1555.31,32.19,0,0,0.0
2025-05-05,09:13:30,64.73,1445.18,28.39,0,0,0.0
2025-05-05,09:14:00,66.88,1692.34,28.95,1,0,2127.41
2025-05-05,09:14:30,79.57,1422.54,27.36,2,0,3810.0
2025-05-05,09:15:00,69.05,1331.08,30.82,1,0,1847.49
2025-05-05,09:15:30,71.09,1452.87,31.33,1,0,2013.32
2025-05-05,09:16:00,74.35,1302.45,27.3,2,0,4067.02
2025-05-05,09:16:30,72.48,1575.11,29.09,0,0,0.0
2025-05-05,09:17:00,70.75,1293.49,27.31,1,0,2147.82
2025-05-05,09:17:30,71.82,1502.85,28.2,0,0,0.0
2025-05-05,09:18:00,82.02,1292.22,31.1,0,0,0.0
2025-05-05,09:18:30,69.71,1467.97,28.53,0,0,0.0
2025-05-05,09:19:00,71.01,1664.34,29.4,2,0,4171.14
2025-05-05,09:19:30,75.25,1536.06,26.75,4,0,7810.0
2025-05-05,09:20:00,75.53,1413.65,30.37,0,0,0.0
2025-05-05,09:20:30,75.94,1496.88,29.91,1,0,1939.01
2025-05-05,09:21:00,73.19,1501.8,28.54,3,0,5566.32
2025-05-05,09:21:30,64.28,1547.26,29.62,0,0,0.0
2025-05-05,09:22:00,78.17,1363.31,30.36,0,0,0.0
2025-05-05,09:22:30,64.27,1559.26,28.37,1,0,2078.63
2025-05-05,09:23:00,71.51,1229.56,27.05,3,0,6192.030000000001
2025-05-05,09:23:30,66.23,1437.01,33.61,1,0,2168.82
2025-05-05,09:24:00,69.68,1451.17,28.73,2,0,4073.26
2025-05-05,09:24:30,71.64,1563.33,29.81,0,0,0.0
2025-05-05,09:25:00,71.61,1502.26,32.02,1,0,2140.01
2025-05-05,09:25:30,72.11,1359.44,37.06,1,0,1937.23
2025-05-05,09:26:00,78.07,1401.5,27.51,2,0,3702.34
2025-05-05,09:26:30,72.27,1519.87,30.9,2,0,4040.02
2025-05-05,09:27:00,68.78,1492.09,28.58,2,0,3715.48
2025-05-05,09:27:30,74.82,1442.09,28.92,1,0,2245.39
2025-05-05,09:28:00,75.95,1451.92,28.56,0,0,0.0
2025-05-05,09:28:30,63.86,1569.62,27.75,0,0,0.0
2025-05-05,09:29:00,72.99,1448.23,29.92,0,1,0.0
2025-05-05,09:29:30,73.51,1491.19,27.05,1,0,2055.06
2025-05-05,09:30:00,68.51,1716.99,31.89,0,0,0.0
2025-05-05,09:30:30,76.88,1357.63,30.11,2,0,4176.58
2025-05-05,09:31:00,69.25,1314.82,30.84,3,0,5635.35
2025-05-05,09:31:30,70.63,1578.36,29.07,0,0,0.0
2025-05-05,09:32:00,69.13,1432.14,29.27,0,0,0.0
2025-05-05,09:32:30,70.08,1468.18,30.58,2,1,3708.9
2025-05-05,09:33:00,64.52,1421.88,27.67,0,0,0.0
2025-05-05,09:33:30,62.8,1474.02,29.28,0,0,0.0
2025-05-05,09:34:00,77.97,1659.85,28.28,1,0,1859.71
2025-05-05,09:34:30,65.77,1580.21,28.22,1,1,2129.17
2025-05-05,09:35:00,65.04,1586.22,25.78,0,0,0.0
2025-05-05,09:35:30,59.23,1358.38,32.68,0,0,0.0
2025-05-05,09:36:00,66.81,1384.88,28.63,0,0,0.0
2025-05-05,09:36:30,63.38,1216.09,32.33,0,0,0.0
2025-05-05,09:37:00,78.21,1419.06,32.14,0,0,0.0
2025-05-05,09:37:30,75.05,1595.67,27.43,0,0,0.0
2025-05-05,09:38:00,66.56,1551.69,27.82,0,0,0.0
2025-05-05,09:38:30,81.26,1477.85,35.12,0,0,0.0
2025-05-05,09:39:00,74.91,1497.77,33.5,1,0,2047.33
2025-05-05,09:39:30,68.38,1431.11,29.94,2,0,3956.64
2025-05-05,09:40:00,57.5,1520.48,30.51,1,0,1946.48
2025-05-05,09:40:30,81.45,1576.59,28.74,3,0,5936.01
2025-05-05,09:41:00,63.05,1338.41,30.86,0,0,0.0
2025-05-05,09:41:30,61.77,1529.96,28.57,0,0,0.0
2025-05-05,09:42:00,75.11,1593.24,25.94,2,0,3791.8
2025-05-05,09:42:30,82.2,1458.49,27.36,2,0,4116.68
2025-05-05,09:43:00,76.92,1570.07,30.04,2,0,3971.3
2025-05-05,09:43:30,72.82,1781.47,27.74,1,0,1858.48
2025-05-05,09:44:00,72.97,1489.57,29.87,3,0,6669.450000000001
2025-05-05,09:44:30,74.27,1539.33,27.85,0,0,0.0
2025-05-05,09:45:00,73.79,1426.19,28.44,0,0,0.0
2025-05-05,09:45:30,71.41,1518.13,31.71,1,0,2015.98
2025-05-05,09:46:00,70.52,1546.03,30.49,1,0,2173.01
2025-05-05,09:46:30,69.69,1519.48,29.98,0,0,0.0
2025-05-05,09:47:00,66.23,1398.03,31.76,0,0,0.0
2025-05-05,09:47:30,68.6,1520.64,30.96,2,0,4417.46
2025-05-05,09:48:00,61.54,1646.22,32.89,0,0,0.0
2025-05-05,09:48:30,69.51,1544.86,29.08,1,0,1876.47
2025-05-05,09:49:00,65.06,1596.2,29.14,2,0,3876.32
2025-05-05,09:49:30,64.48,1476.3,27.4,1,0,2020.69
2025-05-05,09:50:00,70.9,1574.99,29.14,3,0,6399.24
2025-05-05,09:50:30,76.96,1527.93,31.93,1,0,1966.07
2025-05-05,09:51:00,74.59,1404.91,32.6,1,0,2082.67
2025-05-05,09:51:30,62.15,1531.85,31.92,0,0,0.0
2025-05-05,09:52:00,65.05,1400.83,26.41,0,0,0.0
2025-05-05,09:52:30,74.7,1436.71,32.17,2,0,3903.44
2025-05-05,09:53:00,65.09,1518.93,26.32,1,0,2143.8
2025-05-05,09:53:30,68.88,1529.72,31.8,1,0,2006.89
2025-05-05,09:54:00,72.75,1381.08,29.26,1,0,2028.98
2025-05-05,09:54:30,65.16,1605.4,31.41,1,0,2027.81
2025-05-05,09:55:00,70.53,1557.2,27.34,0,0,0.0
2025-05-05,09:55:30,63.33,1429.53,32.34,1,0,1938.98
2025-05-05,09:56:00,66.99,1346.24,27.07,0,0,0.0
2025-05-05,09:56:30,71.6,1485.51,28.66,2,0,3833.82
2025-05-05,09:57:00,62.04,1455.41,28.0,2,0,4396.66
2025-05-05,09:57:30,72.2,1511.31,26.49,1,0,1919.96
2025-05-05,09:58:00,69.9,1463.69,30.19,1,0,1911.76
2025-05-05,09:58:30,72.76,1299.25,33.61,0,0,0.0
2025-05-05,09:59:00,71.12,1461.17,35.33,2,0,4015.96
2025-05-05,09:59:30,76.82,1469.44,30.19,1,0,2032.69
2025-05-05,10:00:00,70.63,1563.37,32.23,1,0,2022.73
2025-05-05,10:00:30,67.85,1430.18,30.46,1,0,1890.96
2025-05-05,10:01:00,70.61,1667.87,31.0,2,0,4322.68
2025-05-05,10:01:30,72.72,1308.84,29.32,1,0,2089.35
2025-05-05,10:02:00,70.24,1631.12,30.39,2,0,4271.78
